GEO.id,GEO.id2,GEO.display-label,NAICS.id,NAICS.display-label,OPTAX.id,OPTAX.display-label,CONCENFI.id,CONCENFI.display-label,YEAR.id,ESTAB,RCPTOT,VAL_PCT,PAYANN,PAYQTR1,EMP
Geographic identifier code,Id2,Geographic area name,2007 NAICS code,Meaning of 2007 NAICS code,Type of operation or tax status code,Meaning of Type of operation or tax status code,Firm concentration code,Meaning of Firm concentration code,Year,Number of establishments,"Receipts/Revenue ($1,000)","Sales, receipts, or revenue from concentration of largest firms as percent of total sales, receipts, or revenue (%)","Annual payroll ($1,000)","First-quarter payroll ($1,000)",Number of paid employees for pay period including March 12
0100000US,,United States,541211,Offices of certified public accountants,A,All establishments,850,50 largest firms,2007,1144,32108964,48.2,10285117,2442090,129351
0100000US,,United States,541211,Offices of certified public accountants,T,Establishments subject to federal income tax,001,All firms,2007,57602,66587966,100.0,25703074,5851319,428010
0100000US,,United States,541211,Offices of certified public accountants,T,Establishments subject to federal income tax,804,4 largest firms,2007,393,24129617,36.2,7006192,1663892,84370
0100000US,,United States,541211,Offices of certified public accountants,T,Establishments subject to federal income tax,808,8 largest firms,2007,686,27436982,41.2,8459733,2001660,104407
0100000US,,United States,541211,Offices of certified public accountants,T,Establishments subject to federal income tax,820,20 largest firms,2007,917,29876845,44.9,9368040,2240440,118241
0100000US,,United States,541211,Offices of certified public accountants,T,Establishments subject to federal income tax,850,50 largest firms,2007,1144,32108964,48.2,10285117,2442090,129351
0100000US,,United States,541213,Tax preparation services,A,All establishments,001,All firms,2007,24911,5250871,100.0,1761899,747019,198445
0100000US,,United States,541213,Tax preparation services,A,All establishments,804,4 largest firms,2007,8262,2095893,39.9,767090,371536,90012
0100000US,,United States,541213,Tax preparation services,A,All establishments,808,8 largest firms,2007,8298,2207677,42.0,806738,382209,93567
0100000US,,United States,541213,Tax preparation services,A,All establishments,820,20 largest firms,2007,8505,2348893,44.7,845075,397246,98198
0100000US,,United States,541213,Tax preparation services,A,All establishments,850,50 largest firms,2007,8684,2501342,47.6,886811,415906,103239
